type,parent,context,contains_class_definition,contains_function_definition,contains_if_statement,contains_for_statement,contains_while_statement,contains_try_statement,contains_with_statement,contains_return_statement,contains_assert_statement,contains_break_statement,contains_continue_statement,contains_raise_statement,contains_import_statement,contains_import_from_statement,contains_pass_statement,contains_delete_statement,contains_exec_statement,contains_future_import_statement,contains_global_statement,contains_nonlocal_statement,contains_print_statement,contains_assignment,contains_call,contains_await,contains_yield,contains_logging
j,d,cgdmjmmnkduniunjunjnmnmmmnnnnnnnddunimndmmndnmmnnmgmnkdunjunnmmmdmdmdnnmmnmmgmnkdunjun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j,d,cgdmjmmnkduniunjunjnmnmmmnnnnnnnddunimndmmndnmmnnmgmnkdunjunnmmmdmdmdnnmmnmmgmnkdunjunmmdmnjmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
k,g,cgdmjmmnkduniunjun,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k,g,cgdmjmmnkduniunjunjnmnmmmnnnnnnnddunimndmmndnmmnnmgmnkdunjun,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k,g,cgdmjmmnkduniunjunjnmnmmmnnnnnnnddunimndmmndnmmnnmgmnkdunjunnmmmdmdmdnnmmnmmgmnkdunjun,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l,g,cgmfdmmnmndsjpdslndn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c,a,cmmnnnnqn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,a,cmnmnmnduninmninmnqnnnnnimnmnjmnnnqn,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,a,cdnmndunmnq,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cmnmnmndun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdnmndunmn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cdnmndun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i,d,cmnmnmnduninmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
i,d,cmnmnmnduninmninmnqnnnnn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
i,d,cmnmnmnduninmninmnqnnnnnimnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
j,d,cmnmnmnduninmninmnqnnnnnimnmnjmnnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,a,cmdnmmnnmndmmnjmdmmnmnmndnmndmndmndmmnq,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,a,cmnqn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cmdnmmnnmndmmn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cmdnmmnnmndmmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cmdnmmnnmndmmnjmdmmnmnmndnmndmndmndmmn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cmdnmmnnmndmmnjmdmmnmnmndnmndmndmndmmn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cmdnmmnnmndmmnjmdmmnmnmndnmndmndmndmmn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cmdnmmnnmndmmnjmdmmnmnmndnmndmndmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cmdnmmnnmndmmnjmdmmnmnmndnmndmndmndmmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
j,d,cmdnmmnnmndmmnjm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
b,c,bmmnncdqnnmdnnjmnmnedtnqn,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
b,c,bcdnmndmnmfnnmnnjnn,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,a,cn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c,a,cqnn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,a,cmbmmnncdqnnmdnnjmnmnedtnqnbcdnmndmnmfnnmnnjnnmnmnnnmnncdundnunqnnnnnnmcgmkmgqnkxgmndnqkxunnmnnnmnnnnnnnnnmnnncdnunqncgmndunqkxuncqnnnnncdunddnmnmmnnjmnjmndnungnmnenkunqnncdunqnnnnnnnnnnnnmnncqncdundmnnqnmnnmdundnnqqnnnmnncdundnnqqncgmndunqkxuncqnnnnnmnnnnnmnnmnmnmmq,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cdqnnmdnnjmnmnedtnqn,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,b,cdnmndmnmfnnmnnjnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,c,cdundnunq,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,c,cgmkmgqnkxgmndnqkxun,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,c,cdnunq,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,c,cgmndunqkxun,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,c,cqn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,c,cdunddnmnmmnnjmnjmndnungnmnenkunqn,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,c,cdunqnn,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,c,cqn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,c,cdundmnnqnmnnmdundnnqqnn,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,c,cdundnnqq,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,c,cgmndunqkxun,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,c,cqn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,a,chnmnnmnnqn,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,a,cmnmnmnmnmnnhnendmnmnednmnndtgmnnnkndmq,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,a,cymnmemmnmndmdnmdndndmdndmdndnmdndndndndenndnndndenndnndndmmnmnnnmmnmmendndnninnjmdmmqnqnq,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
d,c,cdqnn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdqnnmdnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,e,cdqnnmdnnjmnmnedt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdnmndmnmfnnmnn,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cdnmndmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdundnun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,g,cgmkmgqnkxgmndnq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdnun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,g,cgmndun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdunddnmnmmnnjmn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,d,cdunddnmnmmnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdunddnmnmmnnjmnjmndnun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdundmnnqn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cdundmnnqnmnnmdun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdundmnnqnmnnmdundnnq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdundnnq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,g,cgmndun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,e,cmnmnmnmnmnnhnendmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,e,cmnmnmnmnmnnhnendmnmnednmnndtgmnnnkndm,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cmnmnmnmnmnnhnendmnmnednmnndt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,d,cmnmnmnmnmnnhnendmnmnednmnndtgmnnnkndm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cymnmemmnmndm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cymnmemmnmndmdnmdn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cymnmemmnmndmdnmd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cymnmemmnmndmdnmdndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cymnmemmnmndmdnmdndndmdn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,d,cymnmemmnmndmdnmdndndmdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cymnmemmnmndmdnmdndndmdndmdn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,d,cymnmemmnmndmdnmdndndmdndmdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cymnmemmnmndmdnmdndndmdndmdndnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cymnmemmnmndmdnmdndndmdndmdndnmdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cymnmemmnmndmdnmdndndmdndmdndnmdndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cymnmemmnmndmdnmdndndmdndmdndnmdndndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cymnmemmnmndmdnmdndndmdndmdndnmdndndndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cymnmemmnmndmdnmdndndmdndmdndnmdndndndndenndnn,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,e,cymnmemmnmndmdnmdndndmdndmdndnmdndndndndenndnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cymnmemmnmndmdnmdndndmdndmdndnmdndndndndenndnndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cymnmemmnmndmdnmdndndmdndmdndnmdndndndndenndnndndenndnn,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,e,cymnmemmnmndmdnmdndndmdndmdndnmdndndndndenndnndndenndnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cymnmemmnmndmdnmdndndmdndmdndnmdndndndndenndnndndenndnndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cymnmemmnmndmdnmdndndmdndmdndnmdndndndndenndnndndenndnndndmmnmnnnmmnmmendndnninnjmdmmqnqn,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,e,cymnmemmnmndmdnmdndndmdndmdndnmdndndndndenndnndndenndnndndmmnmnnnmmnmmendndnninn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,d,cymnmemmnmndmdnmdndndmdndmdndnmdndndndndenndnndndenndnndndmmnmnnnmmnmmendndnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,d,cymnmemmnmndmdnmdndndmdndmdndnmdndndndndenndnndndenndnndndmmnmnnnmmnmmendndnninnjmdmmqn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
e,j,cdqnnmdnnjmnmnedtn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
e,g,cdunddnmnmmnnjmnjmndnungnmnen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
e,h,cmnmnmnmnmnnhnendmnmnednmnndtgmnnnkndm,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
e,e,cmnmnmnmnmnnhnendmnmnednmnndtgmnnnkndm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e,c,cymnmemmnmndmdnmdn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
e,d,cymnmemmnmndmdnmdndndmdndmdndnmdndndndndenndnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e,d,cymnmemmnmndmdnmdndndmdndmdndnmdndndndndenndnndndenndnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e,d,cymnmemmnmndmdnmdndndmdndmdndnmdndndndndenndnndndenndnndndmmnmnnnmmnmmendndnninnjm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,d,cdnmndmnmfnnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g,c,cgm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g,c,cgmkmgqn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g,c,cgmkmgqnkxgmndnq,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
g,c,cgmndunq,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
g,c,cdunddnmnmmnnjmnjmndnungnmnen,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
g,c,cgmndunq,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
g,d,cmnmnmnmnmnnhnendmnmnednmnndtgmnnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
h,c,chnmnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
h,c,cmnmnmnmnmnnhnendmnmnednmnndtgmnnnkndm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i,d,cymnmemmnmndmdnmdndndmdndmdndnmdndndndndenndnndndenndnndndmmnmnnnmmnmmendndnninn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
j,d,cdqnnmdnnjmnmnedtn,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
j,d,cdnmndmnmfnnmnnjnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
j,d,cdunddnmnmmnnjmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
j,d,cdunddnmnmmnnjmnjmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
j,d,cymnmemmnmndmdnmdndndmdndmdndnmdndndndndenndnndndenndnndndmmnmnnnmmnmmendndnninnjm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
k,g,cgmkm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
k,g,cgmkmgqnkx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
k,g,cgmkmgqnkxgmndnqkx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
k,g,cgmndunqkx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
k,g,cdunddnmnmmnnjmnjmndnungnmnenkun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k,g,cgmndunqkx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
k,g,cmnmnmnmnmnnhnendmnmnednmnndtgmnnnkn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
b,a,bcdvvjvwnmmnnnmmnmnmndnmnnmnmnmnmnnnnnmnnmnnnmnmnnmmnnnndnnjnmmnnnmndnmnmnnmmnnnnnngmnnnnnkmnnmmnmmemnndnmnnmnnnnnmnnnnnmnnnmnnmnnmnnndvmnndnnnjmcmnmnnnhnedmnndmnndmnjmencwmnmmnhmnnnnncmhdmydnndncmhdnnqdmndncmdmmdnidnnjninininnyncnmnmnnnemmnncmdnnqncdnjghmnnenkxdgnkxgnkxgnkxnncdvjwncmndnmndnqngmnnkqndmjmmnnndnngmmmnnnknqnndnnqndmnnnnnennndncedqqcnnnennnndncmnmgmnknqmgmhnnmnmnnenmnnmkmnmmmnnn,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b,d,bcx,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,a,cmdndgvkndnndmmnmnmnjmn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,a,cdmimdnmdnmdmjmq,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,a,cdnnngvnkn,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,b,cdvvjvwnmmnnnmmnmnmndnmnnmnmnmnmnnnnnmnnmnnnmnmnnmmnnnndnnjnmmnnnmndnmnmnnmmnnnnnngmnnnnnkmnnmmnmmemnndnmnnmnnnnnmnnnnnmnnnmnnmnnmnnndvmnndnnnjm,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cmnmnnnhnedmnndmnndmnjmen,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cwmnmmnhmnnnnn,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cmhdmydnndn,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,b,cmhdnnqdmndn,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,b,cmdmmdnidnnjninininnyn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cnmnmnnnemmnn,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cmdnnqn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cdnjghmnnenkxdgnkxgnkxgnkxnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,b,cdvjwn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c,b,cmndnmndnqngmnnkqndmjmmnnndnngmmmnnnknqnndnnqndmnnnnnennndn,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cedqq,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,b,cnnnennnndn,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c,b,cmnmgmnknqmgmhnnmnmnnenmnnmkmnmmmnnn,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,a,cmdnnqmdnnq,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,a,cwmndnmndqnnqdvjvnmemndtnmmnnnnnnnegnknknn,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
c,a,cmndngwknddnmddmmnmnnnnnnjndnmnnnnnjnqmndndmedtednmbcxmninnnwnndnqdmnqnndmnqdgnkxqddnmjmnnmdgdvjvmnkmkmdndnmnnmnnngnknnmdmnndmndndmmjmmmdmjmmndmdnjnnvmcmndghnenmndsjmkmqmmngnkndgnk,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
c,b,cx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
c,c,cmndghnenmndsjmkmq,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,a,aAvvvwvvvvvvwwwwwwwwmmnnmnndwnn,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cmdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cmdndgvkn,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cmdndgvkndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cmdndgvkndnndmmnmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cdmimdnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cdmimdnmdnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cdmimdnmdnmdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cdnnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdvv,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdvvjvwnmmnnnmmnmnmndnmnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdvvjvwnmmnnnmmnmnmndnmnnmnmnmnmnnnnnmnnmnnnmnmnnmmnnnndnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdvvjvwnmmnnnmmnmnmndnmnnmnmnmnmnnnnnmnnmnnnmnmnnmmnnnndnnjnmmnnnmndnmnmnnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,e,cdvvjvwnmmnnnmmnmnmndnmnnmnmnmnmnnnnnmnnmnnnmnmnnmmnnnndnnjnmmnnnmndnmnmnnmmnnnnnngmnnnnnkmnnmmnmmemnndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
